,transect_id,country_id,continent,country_name,changerate,flag_sandy,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat
1108455,BOX_164_250_148,FRA,Europe,France,-0.6,True,-1.1124140399200002,45.9578004415,-1.1180502632200002,45.952937385,-1.12368678176,45.9480740737
1108456,BOX_164_250_149,FRA,Europe,France,-0.61,True,-1.11283500761,45.957614635,-1.11415539246,45.951437118,-1.11547592131,45.9452589274
1108457,BOX_164_250_150,FRA,Europe,France,0.06,True,-1.11053894693,45.9574728221,-1.10970194016,45.95125462359999,-1.10886484036,45.945035733900006
1108458,BOX_164_250_151,FRA,Europe,France,-0.28,True,-1.1098183175399998,45.9572283773,-1.10535065774,45.9518101776,-1.10088267201,45.9463915826
1108459,BOX_164_250_152,FRA,Europe,France,-3.02,True,-1.11191113411,45.9539096629,-1.1029314838700002,45.95408404729999,-1.09395183344,45.9542584318
1108460,BOX_164_250_153,FRA,Europe,France,-0.05,True,-1.11269130358,45.9547793621,-1.10431181941,45.9570300839,-1.09593236716,45.9592807972
1108461,BOX_164_250_154,FRA,Europe,France,-0.66,True,-1.11420518738,45.9566133654,-1.10645232647,45.9597678523,-1.09869957288,45.9629222955
1108462,BOX_164_250_155,FRA,Europe,France,-1.09,False,-1.11611372619,45.9580295489,-1.10935641686,45.962144250200005,-1.10259929729,45.9662588359
1108463,BOX_164_250_156,FRA,Europe,France,-0.88,False,-1.1145303402,45.9578378734,-1.11288445553,45.9639767948,-1.1112387470799998,45.97011505890001
1108464,BOX_164_250_157,FRA,Europe,France,-0.12,False,-1.11262968841,45.9582894456,-1.11720462337,45.9636635737,-1.12177923127,45.9690373175
1108694,BOX_164_232_0,FRA,Europe,France,1.09,True,-1.00400923157,45.615644747,-1.0125536052700002,45.6137049328,-1.0210980022,45.6117651134
1108695,BOX_164_232_1,FRA,Europe,France,1.24,True,-1.00235390864,45.6114365051,-1.01127514203,45.6106999454,-1.02019637067,45.6099633861
1108696,BOX_164_232_2,FRA,Europe,France,1.0,True,-1.00182744114,45.6083161253,-1.01074868357,45.6075795239,-1.0196699031799998,45.6068429244
1108697,BOX_164_232_3,FRA,Europe,France,-0.18,True,-1.00177308926,45.6072540609,-1.00986896628,45.6045306959,-1.0179649071,45.6018073094
1108698,BOX_164_232_4,FRA,Europe,France,0.0,True,-1.00093556809,45.606416833100006,-1.00732021078,45.6019957848,-1.01370509219,45.5975745712
1108699,BOX_164_232_5,FRA,Europe,France,0.07,True,-0.999008249231,45.6055146814,-1.00371014461,45.6001594588,-1.0084123417,45.5948038925
1108700,BOX_164_232_6,FRA,Europe,France,-0.56,True,-0.995181115963,45.6038698943,-0.999883003481,45.5985145236,-1.00458520844,45.5931587914
1108701,BOX_164_232_7,FRA,Europe,France,-1.64,True,-0.989634343833,45.6006702299,-0.996403184333,45.5965379733,-1.00317223819,45.59240558649999
1108702,BOX_164_232_8,FRA,Europe,France,-0.88,True,-0.98599202694,45.5974533319,-0.993588188586,45.5940979414,-1.00118446849,45.5907424987
1108703,BOX_164_232_9,FRA,Europe,France,0.17,True,-0.98313698387,45.59347504310001,-0.991570251591,45.5913094739,-1.00000351814,45.589143905
1108704,BOX_164_232_10,FRA,Europe,France,0.49,True,-0.981589644187,45.5905243985,-0.990022904612,45.5883587174,-0.99845617846,45.5861930327
1108705,BOX_164_232_11,FRA,Europe,France,-0.4,True,-0.980347546965,45.5859593928,-0.989277524887,45.5852762578,-0.998207471596,45.5845931252
1108706,BOX_164_232_12,FRA,Europe,France,-0.85,True,-0.979859487539,45.5828345405,-0.988789463337,45.58215136770001,-0.997719412169,45.5814681969
1108707,BOX_164_232_13,FRA,Europe,France,0.17,True,-0.979381417963,45.5809236466,-0.987967316153,45.5790745763,-0.996553235799,45.5772255015
1108708,BOX_164_232_14,FRA,Europe,France,-0.04,True,-0.978533228836,45.5798648668,-0.985923680109,45.5762904874,-0.99331425521,45.572716048100006
1108709,BOX_164_232_15,FRA,Europe,France,-0.32,True,-0.97597992951,45.577278444,-0.983370379499,45.5737039005,-0.990760955885,45.570129296000005
1108710,BOX_164_232_16,FRA,Europe,France,0.09,True,-0.97377543284,45.5754633204,-0.98049796998,45.5712923018,-0.987220656422,45.5671211905
1108711,BOX_164_232_17,FRA,Europe,France,0.27,True,-0.970796191087,45.5731104604,-0.977518714049,45.5689392758,-0.984241414671,45.5647679809
1108712,BOX_164_232_18,FRA,Europe,France,-0.31,True,-0.968089889087,45.5711614847,-0.97439503731,45.5666820348,-0.980700295158,45.56220250689999
1108713,BOX_164_232_19,FRA,Europe,France,0.06,True,-0.964890613792,45.5689545482,-0.971195821497,45.56447488,-0.977501019863,45.55999521840001
1108714,BOX_164_232_20,FRA,Europe,France,0.16,True,-0.961691338497,45.566747525,-0.96799654376,45.5622676825,-0.974301744568,45.5577878432
1108715,BOX_164_232_21,FRA,Europe,France,-0.07,True,-0.958492063203,45.56454041510001,-0.964797204101,45.56006044229999,-0.971102469271,45.5555803812
1108716,BOX_164_232_22,FRA,Europe,France,-0.32,True,-0.95605855946,45.5630336442,-0.961428306358,45.557991395600006,-0.966798339234,45.5529488786
1108717,BOX_164_232_23,FRA,Europe,France,0.09,True,-0.952457819343,45.5611538179,-0.957827563699,45.556111403,-0.963197599116,45.5510687149
1108718,BOX_164_232_24,FRA,Europe,France,0.16,True,-0.952668785415,45.5610572774,-0.953790023994,45.5548165718,-0.954911385144,45.54857518399999
1108719,BOX_164_232_25,FRA,Europe,France,0.18,True,-0.950118033249,45.5609833274,-0.949325944797,45.55471792310001,-0.94853376891,45.54845182729999
1108720,BOX_164_232_26,FRA,Europe,France,0.1,True,-0.945643953411,45.5612606322,-0.944851864857,45.55499525810001,-0.944059689072,45.548729194
1108721,BOX_164_232_27,FRA,Europe,France,-1.86,True,-0.941169873573,45.5615379357,-0.940377785089,45.55527259310001,-0.939585609233,45.5490065594
1108722,BOX_164_232_28,FRA,Europe,France,-2.93,True,-0.935008606711,45.561585495200006,-0.935905476567,45.555327086800006,-0.936802445247,45.5490679887
1108723,BOX_164_232_29,FRA,Europe,France,-8.53,True,-0.928825954765,45.560891504,-0.931474369996,45.5548811736,-0.934123043421,45.5488702573
1108724,BOX_164_232_30,FRA,Europe,France,-5.09,True,-0.923306640815,45.5592413414,-0.927368789415,45.5536311128,-0.931431252164,45.5480204503
1108725,BOX_164_232_31,FRA,Europe,France,-1.31,True,-0.918156850169,45.5570897435,-0.92351226302,45.5520394908,-0.92886795987,45.5469889704
1108726,BOX_164_232_32,FRA,Europe,France,-2.61,True,-0.914550776571,45.5552147372,-0.919906195092,45.5501643107,-0.925261886271,45.5451136271
1108727,BOX_164_232_33,FRA,Europe,France,-2.65,True,-0.909896233163,45.5523929465,-0.916503421069,45.5481308378,-0.923110798014,45.5438686072
1108728,BOX_164_232_34,FRA,Europe,France,4.32,True,-0.906853173275,45.5500795019,-0.91346037175,45.54581721090001,-0.920067738128,45.5415548117
1108729,BOX_164_232_35,FRA,Europe,France,1.42,True,-0.903192172168,45.5469978029,-0.910575944771,45.5434145747,-0.917959845576,45.5398312843
1108730,BOX_164_232_36,FRA,Europe,France,3.03,True,-0.900183899882,45.5438696528,-0.908040424798,45.5408189982,-0.915897041771,45.5377683078
1108731,BOX_164_232_37,FRA,Europe,France,-3.98,True,-0.898006095485,45.5411183599,-0.905862645918,45.5380675461,-0.913719237374,45.5350167163
1108732,BOX_164_232_38,FRA,Europe,France,0.09,True,-0.896559883049,45.53944422439999,-0.903466359689,45.535420618,-0.910373021117,45.5313969039
1108733,BOX_164_232_39,FRA,Europe,France,0.13,True,-0.894926890266,45.5380997644,-0.900425624103,45.5331239378,-0.905924653704,45.5281478436
1108734,BOX_164_232_40,FRA,Europe,France,0.06,True,-0.892569509721,45.5368752599,-0.8967685228319999,45.5313124421,-0.900967847607,45.5257492114
1108735,BOX_164_232_41,FRA,Europe,France,-0.1,True,-0.888598866978,45.53540458649999,-0.892797891581,45.52984160800001,-0.8969972048639999,45.5242782471
1108736,BOX_164_232_42,FRA,Europe,France,0.13,True,-0.8846282242360001,45.5339338747,-0.8888272376430001,45.5283707656,-0.893026562122,45.5228072443
1108737,BOX_164_232_43,FRA,Europe,France,1.21,True,-0.879570487142,45.5314320937,-0.8852039530920001,45.5265301569,-0.890837654115,45.5216280157
1108738,BOX_164_232_44,FRA,Europe,France,1.41,True,-0.876071924149,45.5294588461,-0.881705390874,45.5245567367,-0.887339091122,45.5196544241
1108739,BOX_164_232_45,FRA,Europe,France,-0.39,True,-0.8721906521349999,45.5271955009,-0.878249170343,45.52254867550001,-0.884307921376,45.5179016716
1108740,BOX_164_232_46,FRA,Europe,France,-0.02,True,-0.868874404953,45.5250732101,-0.874932974136,45.5204261703,-0.8809916741930001,45.51577903020001
1108741,BOX_164_232_47,FRA,Europe,France,-0.71,True,-0.8655581577700001,45.5229508392,-0.871616721023,45.5183036287,-0.87767542701,45.5136563087
1108742,BOX_164_232_48,FRA,Europe,France,-2.49,True,-0.862241910587,45.5208283883,-0.8683004110070001,45.5161810507,-0.8743591798270001,45.5115335072
1108743,BOX_164_232_49,FRA,Europe,France,-2.51,True,-0.8587434679279999,45.5183560239,-0.865146143099,45.5139405538,-0.8715486410969999,45.50952520590001
1108744,BOX_164_232_50,FRA,Europe,France,-2.45,True,-0.8555929155959999,45.5161128947,-0.861995745051,45.5116971422,-0.8683980887639999,45.5072817247
1108745,BOX_164_232_51,FRA,Europe,France,-1.24,True,-0.8524423632629999,45.51386967609999,-0.858845283208,45.50945368510001,-0.8652475364319999,45.5050381541
1108746,BOX_164_232_52,FRA,Europe,France,-1.52,True,-0.8492918109309999,45.511626368,-0.8556947575730001,45.50721018270001,-0.8620969841,45.50279449399999
1108747,BOX_164_232_53,FRA,Europe,France,-1.9,True,-0.8461412585979999,45.5093829706,-0.85254416815,45.5049666348,-0.858946431768,45.5005507445
1108748,BOX_164_232_54,FRA,Europe,France,-2.06,True,-0.842990706267,45.5071394837,-0.849393514943,45.5027230415,-0.855795879435,45.4983069057
1108749,BOX_164_232_55,FRA,Europe,France,-2.34,True,-0.839840153934,45.5048959074,-0.846242797956,45.5004794027,-0.852645327103,45.49606297729999
1108750,BOX_164_232_56,FRA,Europe,France,-0.17,True,-0.917291059088,45.4142319578,-0.910159667451,45.4180664284,-0.90302840971,45.421900827
1108751,BOX_164_232_57,FRA,Europe,France,-0.38,True,-0.920022416038,45.4167349124,-0.912891022506,45.420569214,-0.905759766659,45.4244034416
1108752,BOX_164_232_58,FRA,Europe,France,-0.16,True,-0.922875340496,45.4194843507,-0.915533720225,45.4231176438,-0.908192078448,45.42675094760001
1108753,BOX_164_232_59,FRA,Europe,France,-0.19,True,-0.925463655047,45.4220608772,-0.918122114652,45.425693965,-0.910780393,45.4293271425
1108754,BOX_164_232_60,FRA,Europe,France,0.21,True,-0.9280519696,45.4246372862,-0.92071043018,45.4282702077,-0.913368707552,45.4319032198
1108755,BOX_164_232_61,FRA,Europe,France,-0.03,True,-0.930640284151,45.4272135776,-0.923298666805,45.4308463718,-0.915957022104,45.4344791796
1108756,BOX_164_232_62,FRA,Europe,France,0.09,True,-0.932936251414,45.4293894723,-0.925976083306,45.4333748976,-0.919016093033,45.4373602212
1108757,BOX_164_232_63,FRA,Europe,France,0.07,True,-0.935199886193,45.4312375392,-0.928923700162,45.4357475991,-0.922647752868,45.4402574874
1108758,BOX_164_232_64,FRA,Europe,France,-0.03,True,-0.938413452056,45.4334396575,-0.932137257777,45.43794954729999,-0.925861318729,45.4424592536
1108759,BOX_164_232_65,FRA,Europe,France,0.36,True,-0.941375234638,45.4351937995,-0.935554321224,45.439994769,-0.929733670702,45.4447955216
1108760,BOX_164_232_66,FRA,Europe,France,0.3,True,-0.944335870417,45.4368128559,-0.939093221803,45.4419311962,-0.933850835213,45.4470492807
1108761,BOX_164_232_67,FRA,Europe,France,0.06,True,-0.9479832339899998,45.4386521513,-0.942740604135,45.443770306400005,-0.937498198787,45.4488882423
1108762,BOX_164_232_68,FRA,Europe,France,0.12,True,-0.951630597565,45.4404913867,-0.94638794597,45.4456093961,-0.941145562361,45.450727144
1108763,BOX_164_232_69,FRA,Europe,France,0.05,True,-0.954425620919,45.4416827146,-0.950211902313,45.4472488933,-0.945998485073,45.452814674
1108764,BOX_164_232_70,FRA,Europe,France,0.02,True,-0.958392448378,45.4431608883,-0.95417873275,45.44872691720001,-0.949965312531,45.454292556000006
1108765,BOX_164_232_71,FRA,Europe,France,0.12,True,-0.960611838915,45.4440129016,-0.958212985563,45.4500863307,-0.955814371235,45.4561591545
1108766,BOX_164_232_72,FRA,Europe,France,0.0,True,-0.967522785539,45.4457059388,-0.962529820483,45.4509449533,-0.957537170081,45.45618363770001
1108767,BOX_164_232_73,FRA,Europe,France,-1.0,True,-0.971358820049,45.4475862096,-0.966210720247,45.4527506029,-0.961062896561,45.4579147192
1108768,BOX_164_232_74,FRA,Europe,France,-1.22,True,-0.975039700542,45.4493919865,-0.969891581566,45.4545562337,-0.964743777058,45.4597201654
1108769,BOX_164_232_75,FRA,Europe,France,-3.01,True,-0.979154983064,45.45181476649999,-0.973309737917,45.4565995674,-0.967464498476,45.4613843637
1108770,BOX_164_232_76,FRA,Europe,France,0.52,True,-0.982565634669,45.4538649738,-0.976720481801,45.4586495253,-0.970875150081,45.4634342231
1108771,BOX_164_232_77,FRA,Europe,France,-1.13,True,-0.985976286275,45.4559151066,-0.980131173186,45.4606994516,-0.974285801685,45.465484008
1108772,BOX_164_232_78,FRA,Europe,France,1.3,True,-0.98938693788,45.4579651649,-0.983541812068,45.4627493463,-0.977696453291,45.4675337184
1108773,BOX_164_232_79,FRA,Europe,France,-2.66,True,-0.992797589485,45.4600151487,-0.986952398444,45.4647992095,-0.981107104896,45.4695833542
1108774,BOX_164_232_80,FRA,Europe,France,-6.21,True,-0.99620824109,45.4620650579,-0.990362932311,45.4668490411,-0.984517756501,45.4716329156
1108775,BOX_164_232_81,FRA,Europe,France,1.1,True,-0.999754583972,45.4642543808,-0.993734205658,45.4689301024,-0.987713846839,45.4736058088
1108776,BOX_164_232_82,FRA,Europe,France,-5.24,True,-1.00308820802,45.466365546400006,-0.997068036973,45.4710409319,-0.991047470892,45.4757166241
1108777,BOX_164_232_83,FRA,Europe,France,-0.97,True,-1.0064218320799998,45.4684766329,-1.00040181221,45.4731517259,-0.994381094944,45.4778273604
1108778,BOX_164_232_84,FRA,Europe,France,-0.11,True,-1.00975545613,45.4705876404,-1.00373553137,45.4752624844,-0.997714718997,45.47993801770001
1108779,BOX_164_232_85,FRA,Europe,France,-0.14,True,-1.01308908018,45.4726985688,-1.00706919445,45.4773732073,-1.00104834305,45.4820485958
1108780,BOX_164_232_86,FRA,Europe,France,-0.59,True,-1.01642270423,45.4748094181,-1.01040280145,45.4794838948,-1.0043819670999998,45.4841590949
1108781,BOX_164_232_87,FRA,Europe,France,0.1,True,-1.01975632829,45.4769201884,-1.01373635236,45.4815945468,-1.00771559115,45.486269515
1108782,BOX_164_232_88,FRA,Europe,France,-0.72,True,-1.02308995234,45.4790308796,-1.0170698471700002,45.4837051632,-1.01104921521,45.4883798559
1108783,BOX_164_232_89,FRA,Europe,France,-0.32,True,-1.02642357639,45.4811414917,-1.02040328589,45.4858157442,-1.01438283926,45.4904901178
1108784,BOX_164_232_90,FRA,Europe,France,0.04,True,-1.02944491421,45.4830444182,-1.02375024078,45.4879152267,-1.01805584384,45.4927857987
1108785,BOX_164_232_91,FRA,Europe,France,0.1,True,-1.0329187198999998,45.4850406599,-1.02722411271,45.4899112392,-1.02152964953,45.4947816952
1108786,BOX_164_232_92,FRA,Europe,France,0.21,True,-1.0363925256,45.4870368309,-1.03069793517,45.4919072232,-1.0250034552299998,45.49677752109999
1108787,BOX_164_232_93,FRA,Europe,France,0.22,True,-1.0398663312899998,45.4890329312,-1.03417170816,45.493903178900005,-1.02847726092,45.4987732761
1108788,BOX_164_232_94,FRA,Europe,France,0.63,True,-1.04297141058,45.4907781012,-1.03768067111,45.4958671556,-1.03239020305,45.500955949
1108789,BOX_164_232_95,FRA,Europe,France,0.72,True,-1.04660137431,45.4926324909,-1.04131070008,45.497721315,-1.03602016679,45.5028100035
1108790,BOX_164_232_96,FRA,Europe,France,1.0,False,-1.05023133804,45.4944868195,-1.0449406876,45.4995754532,-1.03965013052,45.5046639971
1108791,BOX_164_232_97,FRA,Europe,France,2.28,False,-1.0538613017799998,45.4963410871,-1.04857063365,45.5014295703,-1.04328009426,45.5065179296
1108792,BOX_164_232_98,FRA,Europe,France,3.9,False,-1.05749126551,45.4981952937,-1.05220053824,45.5032836661,-1.04691005799,45.508371801
1108793,BOX_164_232_99,FRA,Europe,France,3.86,False,-1.06164623393,45.5006030021,-1.0556519780700002,45.5052923332,-1.04965796894,45.5099814713
1108794,BOX_164_232_100,FRA,Europe,France,0.41,False,-1.06564752696,45.5032286093,-1.0589511214799998,45.5074251928,-1.0522549262799998,45.5116216446
1108795,BOX_164_232_101,FRA,Europe,France,-2.14,False,-1.06864154586,45.5055751753,-1.06194514494,45.509771581,-1.05524894518,45.5139678607
1108796,BOX_164_232_102,FRA,Europe,France,3.15,False,-1.07199943698,45.5087030418,-1.06462106664,45.5122938968,-1.05724281752,45.5158846929
1108797,BOX_164_232_103,FRA,Europe,France,1.73,False,-1.07497723667,45.5121973676,-1.06692386434,45.5149862755,-1.05887054482,45.517775165
1108798,BOX_164_232_104,FRA,Europe,France,2.15,False,-1.07733254015,45.5161734225,-1.06868190203,45.51787011930001,-1.0600312697799998,45.5195668149
1108799,BOX_164_232_105,FRA,Europe,France,1.08,False,-1.0785714334299998,45.5207799448,-1.06959091672,45.5209323987,-1.0606103989700002,45.52108485260001
1108800,BOX_164_232_106,FRA,Europe,France,-1.94,False,-1.07774141725,45.5259076376,-1.0691690985299998,45.5240261046,-1.06059676543,45.5221445685
1108801,BOX_164_232_107,FRA,Europe,France,0.75,False,-1.07420410432,45.5305987539,-1.06708665896,45.5267591649,-1.05996905082,45.522919488
1108802,BOX_164_232_108,FRA,Europe,France,-999.0,False,-1.0612028781,45.5343902319,-1.06348488485,45.5283037949,-1.06576712229,45.5222167427
1108803,BOX_164_232_109,FRA,Europe,France,-0.07,False,-1.05685865914,45.5335909346,-1.05914066721,45.52750440760001,-1.06142290333,45.5214172724
1108804,BOX_164_232_110,FRA,Europe,France,1.22,True,-1.05473380969,45.5332283933,-1.05475372794,45.5269350466,-1.05477364619,45.5206416998
1108805,BOX_164_232_111,FRA,Europe,France,0.45,True,-1.05889604235,45.5302639024,-1.0507005245,45.5276870136,-1.042504945,45.52511010550001
1108806,BOX_164_232_112,FRA,Europe,France,2.83,True,-1.05833830067,45.5264781557,-1.0515424840799998,45.5305936574,-1.04474666748,45.5347091591
1108807,BOX_164_232_113,FRA,Europe,France,6.44,True,-1.0612522892899998,45.5287953201,-1.054511361,45.5329547102,-1.04777043272,45.53711410020001
1108808,BOX_164_232_114,FRA,Europe,France,15.62,True,-1.0587117004200002,45.54091602689999,-1.05458841329,45.5353258921,-1.05046480586,45.5297353229
1108809,BOX_164_232_115,FRA,Europe,France,3.18,True,-1.05052413211,45.5423994544,-1.05035903775,45.5361085332,-1.05019392492,45.5298169084
1108810,BOX_164_232_116,FRA,Europe,France,-3.76,True,-1.04023802448,45.5387892855,-1.04671082175,45.5344260207,-1.05318361902,45.5300627558
1108811,BOX_164_232_117,FRA,Europe,France,-0.01,True,-1.0480611325,45.5387864645,-1.04285422467,45.53365897760001,-1.03764700357,45.52853118220001
1108812,BOX_164_232_118,FRA,Europe,France,0.16,True,-1.05013653084,45.5362788976,-1.04115343218,45.5363007458,-1.03217033346,45.536322594
1108813,BOX_164_232_119,FRA,Europe,France,14.24,True,-1.05075767301,45.5359737972,-1.04296842177,45.5391081066,-1.03517917054,45.542242416
1108814,BOX_164_232_120,FRA,Europe,France,0.06,True,-1.05299511575,45.5387017656,-1.0452058119,45.5418359441,-1.03741661329,45.5449700803
1108815,BOX_164_232_121,FRA,Europe,France,0.01,True,-1.05500951744,45.5403439098,-1.04801356566,45.5442904625,-1.04101762492,45.5482370089
1108816,BOX_164_232_122,FRA,Europe,France,-0.13,True,-1.0578270416600002,45.5427938608,-1.05083110871,45.5467402309,-1.04383514913,45.55068661600001
1108817,BOX_164_232_123,FRA,Europe,France,-0.14,True,-1.06064456588,45.5452437051,-1.0536485773,45.5491899345,-1.04665267335,45.5531361163
1108818,BOX_164_232_124,FRA,Europe,France,0.67,True,-1.0638894389799998,45.548481443,-1.05622241519,45.5517595973,-1.04855547325,45.5550377166
1108819,BOX_164_232_125,FRA,Europe,France,8.7,True,-1.0667908027,45.5519740215,-1.05853528953,45.5544540697,-1.05027982793,45.5569341024
1108820,BOX_164_232_126,FRA,Europe,France,1.75,True,-1.06856167558,45.5548644491,-1.06030617385,45.5573443663,-1.05205070081,45.5598242749
1108821,BOX_164_232_127,FRA,Europe,France,0.17,True,-1.07034611351,45.5588176223,-1.06163009376,45.5603399504,-1.0529140083,45.56186229
1108822,BOX_164_232_128,FRA,Europe,France,0.16,True,-1.07143324988,45.5618689279,-1.06271724499,45.5633911708,-1.0540011446600002,45.5649134303
1108823,BOX_164_232_129,FRA,Europe,France,0.06,True,-1.07252038624,45.5649200678,-1.06380434064,45.56644223510001,-1.0550882810299995,45.5679644049
1108824,BOX_164_232_130,FRA,Europe,France,0.29,True,-1.0736849578399998,45.5665979394,-1.06558555357,45.569317985,-1.05748621145,45.5720380098
1108825,BOX_164_232_131,FRA,Europe,France,3.43,True,-1.06702791259,45.5637568055,-1.06939324094,45.5698237774,-1.07175833697,45.5758901533
1108826,BOX_164_232_132,FRA,Europe,France,4.62,True,-1.07136100635,45.562928839,-1.07372633288,45.5689958956,-1.07609143074,45.5750623656
1108827,BOX_164_232_133,FRA,Europe,France,4.54,True,-1.07569410012,45.562100860200005,-1.07805942924,45.5681680129,-1.0804245245,45.5742345657
1108828,BOX_164_232_134,FRA,Europe,France,3.36,True,-1.07879526527,45.5612872465,-1.0822682435700002,45.5670874037,-1.0857409256,45.5728870662
1108829,BOX_164_232_135,FRA,Europe,France,3.76,True,-1.08206492366,45.560365758100005,-1.08640954976,45.5658705498,-1.0907538871,45.5713749757
1108830,BOX_164_232_136,FRA,Europe,France,3.22,True,-1.08341789071,45.5594099025,-1.08981841701,45.5638229965,-1.09621875025,45.5682359574
1108831,BOX_164_232_137,FRA,Europe,France,2.44,True,-1.08463045465,45.5578019057,-1.09222072069,45.5611659407,-1.09981091634,45.5645299445
1108832,BOX_164_232_138,FRA,Europe,France,1.04,True,-1.08602590735,45.556181511800006,-1.09441280539,45.5584348557,-1.10279970163,45.560688199
1108833,BOX_164_232_139,FRA,Europe,France,-0.21,True,-1.08763502134,45.5532451424,-1.09602188768,45.55549859550001,-1.10440881562,45.5577520651
1108834,BOX_164_232_140,FRA,Europe,France,-0.56,True,-1.08924413532,45.5503086195,-1.09763104326,45.5525622015,-1.10601792961,45.55481577770001
1108835,BOX_164_232_141,FRA,Europe,France,-1.13,True,-1.0898267029000002,45.5482345018,-1.09862621582,45.5494999608,-1.1074257509299998,45.5507654231
1108836,BOX_164_232_142,FRA,Europe,France,-1.04,True,-1.09150020713,45.5439986459,-1.09976155787,45.5464694844,-1.10802286829,45.5489403109
1108837,BOX_164_232_143,FRA,Europe,France,0.69,True,-1.09378244034,45.54054677470001,-1.10162766362,45.5436116291,-1.10947283628,45.5466764638
1108838,BOX_164_232_144,FRA,Europe,France,1.16,True,-1.0959704705,45.5377993022,-1.1038156386700002,45.5408642849,-1.1116608664299998,45.5439292909
1108839,BOX_164_232_145,FRA,Europe,France,1.14,True,-1.09815850065,45.5350516955,-1.10600369526,45.5381168383,-1.11384889659,45.5411819837
1108840,BOX_164_232_146,FRA,Europe,France,0.47,True,-1.10084771164,45.531927157,-1.10831707185,45.5354229237,-1.1157863819299998,45.5389186669
1108841,BOX_164_232_147,FRA,Europe,France,1.42,True,-1.1033430106,45.5293109178,-1.11081231308,45.5328068201,-1.11828168088,45.536302753
1108842,BOX_164_232_148,FRA,Europe,France,0.47,True,-1.10583830955,45.5266945569,-1.11330763455,45.5301906324,-1.12077697984,45.53368671729999
1108843,BOX_164_232_149,FRA,Europe,France,0.44,True,-1.10880988391,45.5236869538,-1.11584837257,45.5275974861,-1.1228867205700002,45.5315079403
1108844,BOX_164_232_150,FRA,Europe,France,0.09,True,-1.11160083815,45.5212212914,-1.11863921286,45.5251319318,-1.12567767482,45.5290426207
1108845,BOX_164_248_0,FRA,Europe,France,-0.02,True,-1.40249196568,46.3489908304,-1.40271959178,46.3427917216,-1.40294724357,46.3365919131
1108846,BOX_164_248_1,FRA,Europe,France,-0.53,True,-1.39800183162,46.3489122649,-1.39822945772,46.3427131471,-1.39845710951,46.3365133298
1108847,BOX_164_248_2,FRA,Europe,France,-0.27,True,-1.3935116975600002,46.3488336992,-1.39373932366,46.34263457260001,-1.39396697545,46.3364347463
1108848,BOX_164_248_3,FRA,Europe,France,0.14,True,-1.3890215634999998,46.348755133500006,-1.38924918959,46.3425559981,-1.38947684139,46.33635616270001
1108849,BOX_164_248_4,FRA,Europe,France,0.42,True,-1.38453142944,46.3486765676,-1.3847590555200002,46.3424774236,-1.3849867073299995,46.336277579
1108850,BOX_164_248_5,FRA,Europe,France,0.0,True,-1.38004129538,46.3485980016,-1.38026892145,46.3423988491,-1.3804965732700003,46.33619899520001
1108851,BOX_164_248_6,FRA,Europe,France,-0.37,True,-1.3755511613299998,46.3485194355,-1.3757787873700005,46.3423202746,-1.37600643921,46.3361204113
1108852,BOX_164_248_7,FRA,Europe,France,-1.23,True,-1.37053435419,46.3482485378,-1.37130243,46.3420700636,-1.37207059165,46.3358908989
1108853,BOX_164_248_8,FRA,Europe,France,0.18,True,-1.3660592277,46.3479834313,-1.36682730354,46.3418049268,-1.36759546515,46.3356257323
1108854,BOX_164_248_9,FRA,Europe,France,-1.54,True,-1.3615841012,46.3477183234,-1.3623521769100002,46.34153979,-1.36312033866,46.3353605645
1108855,BOX_164_248_10,FRA,Europe,France,-2.65,True,-1.35616745555,46.347119397,-1.35792575476,46.3410380425,-1.35968424164,46.334956039
1108856,BOX_164_248_11,FRA,Europe,France,-2.94,True,-1.35032926796,46.3458233642,-1.35367731928,46.3400687343,-1.35702566681,46.3343135953
1108857,BOX_164_248_12,FRA,Europe,France,-3.36,True,-1.3447661210799997,46.34411164350001,-1.34954740854,46.3388614486,-1.35432902111,46.3336108967
1108858,BOX_164_248_13,FRA,Europe,France,-2.63,True,-1.34096366231,46.3424612399,-1.34574495072,46.3372108855,-1.3505265623500002,46.3319601761
1108859,BOX_164_248_14,FRA,Europe,France,-0.48,True,-1.3366574638,46.3402615591,-1.3421508173,46.3353543185,-1.34764446062,46.3304468191
1108860,BOX_164_248_15,FRA,Europe,France,0.12,True,-1.3326295541600002,46.3379042613,-1.33872848833,46.3333505249,-1.3448276703400002,46.3287966034
1108861,BOX_164_248_16,FRA,Europe,France,0.98,True,-1.328651435,46.3352375013,-1.33548330896,46.3312100912,-1.3423153676,46.3271825724
1108862,BOX_164_248_17,FRA,Europe,France,2.35,True,-1.32573504719,46.332878927,-1.33256697941,46.328851309,-1.33939897979,46.3248236507
1108863,BOX_164_248_18,FRA,Europe,France,1.64,True,-1.32281865938,46.3305202511,-1.3296505771200002,46.3264924679,-1.33648259198,46.3224646274
1108864,BOX_164_248_19,FRA,Europe,France,1.95,True,-1.31926130136,46.327358381,-1.32687253492,46.3240634153,-1.33448383936,46.320768419
1108865,BOX_164_248_20,FRA,Europe,France,2.35,True,-1.31687563483,46.324730386000006,-1.3244869286399998,46.321435236000006,-1.33209817283,46.3181401074
